[Header]
Application Name	LCsolution
Version	1.25
Data File Name	D:\cz\DYL\20200308\NHE1-CHP1-cryoEM.lcd
Output Date	2020/6/28
Output Time	16:20:40

[File Information]
Type	Data File
Generated	2020/3/8 14:29:14
Generated by	Admin
Modified	2020/3/8 15:17:48
Modified by	Admin

[Sample Information]
Operator Name	Admin
Acquired	2020/3/8 14:29:40
Sample Type	0:Unknown
Level	0
Sample Name	1
Sample ID	1
ISTD Amount 1	1
ISTD Amount 2	1
ISTD Amount 3	1
ISTD Amount 4	1
ISTD Amount 5	1
ISTD Amount 6	1
ISTD Amount 7	1
ISTD Amount 8	1
ISTD Amount 9	1
ISTD Amount 10	1
ISTD Amount 11	1
ISTD Amount 12	1
ISTD Amount 13	1
ISTD Amount 14	1
ISTD Amount 15	1
ISTD Amount 16	1
ISTD Amount 17	1
ISTD Amount 18	1
ISTD Amount 19	1
ISTD Amount 20	1
ISTD Amount 21	1
ISTD Amount 22	1
ISTD Amount 23	1
ISTD Amount 24	1
ISTD Amount 25	1
ISTD Amount 26	1
ISTD Amount 27	1
ISTD Amount 28	1
ISTD Amount 29	1
ISTD Amount 30	1
ISTD Amount 31	1
ISTD Amount 32	1
Sample Amount	1
Dilution Factor	1
Vial#	2
Injection Volume	40

[Original Files]
Data File	D:\cz\DYL\20200308\NHE1-CHP1-cryoEM.lcd
Method File	C:\Users\HPLC\Desktop\method file\method_Yan\TRP11.lcm
Batch File	D:\cz\Yan\0307nhechp1\20200307batch.lcb
Report Format File	d:\program\LC solution\LCsolution\System\Default.lcr
Tuning File	

[File Description]


[Configuration]
# of Detectors	1
Detector ID	Detector A
Detector Name	Detector A
# of Channels	1

[Peak Table(Detector A-Ch1)]
# of Peaks	214
Peak#	R.Time	I.Time	F.Time	Area	Height	A/H	Conc.	Mark	ID#	Name	k'	Plate #	Plate Ht.	Tailing	Resolution	Sep.Factor	Conc. %	Norm Conc.
25.28333	26.74
25.30000	26.74
25.31667	26.74
25.33333	26.74
25.35000	26.74
25.36667	26.74
25.38333	26.74
25.40000	26.74
25.41667	26.74
25.43333	26.74
25.45000	26.74
25.46667	26.74
25.48333	26.74
25.50000	26.74
25.51667	26.74
25.53333	26.74
25.55000	26.74
25.56667	26.74
25.58333	26.74
25.60000	26.74
25.61667	26.74
25.63333	26.74
25.65000	26.74
25.66667	26.75
25.68333	26.75
25.70000	26.75
25.71667	26.75
25.73333	26.75
25.75000	26.75
25.76667	26.75
25.78333	26.75
25.80000	26.75
25.81667	26.75
25.83333	26.75
25.85000	26.75
25.86667	26.75
25.88333	26.75
25.90000	26.75
25.91667	26.75
25.93333	26.75
25.95000	26.75
25.96667	26.75
25.98333	26.75
26.00000	26.75
26.01667	26.75
26.03333	26.75
26.05000	26.77
26.06667	26.77
26.08333	26.77
26.10000	26.77
26.11667	26.77
26.13333	26.77
26.15000	26.77
26.16667	26.77
26.18333	26.77
26.20000	26.77
26.21667	26.77
26.23333	26.77
26.25000	26.77
26.26667	26.77
26.28333	26.77
26.30000	26.77
26.31667	26.77
26.33333	26.77
26.35000	26.77
26.36667	26.77
26.38333	26.77
26.40000	26.77
26.41667	26.77
26.43333	26.77
26.45000	26.77
26.46667	26.77
26.48333	26.77
26.50000	26.77
26.51667	26.77
26.53333	26.77
26.55000	26.77
26.56667	26.77
26.58333	26.78
26.60000	26.78
26.61667	26.78
26.63333	26.78
26.65000	26.78
26.66667	26.78
26.68333	26.78
26.70000	26.78
26.71667	26.78
26.73333	26.78
26.75000	26.78
26.76667	26.78
26.78333	26.78
26.80000	26.78
26.81667	26.78
26.83333	26.78
26.85000	26.78
26.86667	26.78
26.88333	26.78
26.90000	26.79
26.91667	26.79
26.93333	26.79
26.95000	26.79
26.96667	26.79
26.98333	26.79
27.00000	26.79
27.01667	26.79
27.03333	26.79
27.05000	26.79
27.06667	26.79
27.08333	26.79
27.10000	26.79
27.11667	26.79
27.13333	26.79
27.15000	26.79
27.16667	26.79
27.18333	26.79
27.20000	26.79
27.21667	26.79
27.23333	26.79
27.25000	26.79
27.26667	26.79
27.28333	26.79
27.30000	26.79
27.31667	26.79
27.33333	26.81
27.35000	26.81
27.36667	26.81
27.38333	26.81
27.40000	26.81
27.41667	26.81
27.43333	26.81
27.45000	26.81
27.46667	26.81
27.48333	26.81
27.50000	26.82
27.51667	26.82
27.53333	26.82
27.55000	26.82
27.56667	26.82
27.58333	26.82
27.60000	26.82
27.61667	26.82
27.63333	26.82
27.65000	26.82
27.66667	26.82
27.68333	26.82
27.70000	26.82
27.71667	26.82
27.73333	26.82
27.75000	26.82
27.76667	26.82
27.78333	26.82
27.80000	26.82
27.81667	26.83
27.83333	26.83
27.85000	26.83
27.86667	26.83
27.88333	26.83
27.90000	26.83
27.91667	26.83
27.93333	26.83
27.95000	26.83
27.96667	26.83
27.98333	26.83
28.00000	26.83
28.01667	26.83
28.03333	26.83
28.05000	26.83
28.06667	26.83
28.08333	26.83
28.10000	26.83
28.11667	26.83
28.13333	26.83
28.15000	26.83
28.16667	26.83
28.18333	26.83
28.20000	26.83
28.21667	26.83
28.23333	26.83
28.25000	26.83
28.26667	26.84
28.28333	26.84
28.30000	26.84
28.31667	26.84
28.33333	26.84
28.35000	26.84
28.36667	26.84
28.38333	26.84
28.40000	26.84
28.41667	26.84
28.43333	26.84
28.45000	26.84
28.46667	26.84
28.48333	26.84
28.50000	26.84
28.51667	26.84
28.53333	26.84
28.55000	26.84
28.56667	26.84
28.58333	26.85
28.60000	26.85
28.61667	26.85
28.63333	26.85
28.65000	26.85
28.66667	26.85
28.68333	26.85
28.70000	26.85
28.71667	26.85
28.73333	26.85
28.75000	26.85
28.76667	26.85
28.78333	26.85
28.80000	26.85
28.81667	26.85
28.83333	26.85
28.85000	26.85
28.86667	26.85
28.88333	26.85
28.90000	26.85
28.91667	26.86
28.93333	26.86
28.95000	26.86
28.96667	26.86
28.98333	26.86
29.00000	26.86
29.01667	26.86
29.03333	26.86
29.05000	26.86
29.06667	26.86
29.08333	26.86
29.10000	26.86
29.11667	26.86
29.13333	26.86
29.15000	26.86
29.16667	26.86
29.18333	26.86
29.20000	26.88
29.21667	26.88
29.23333	26.88
29.25000	26.88
29.26667	26.88
29.28333	26.88
29.30000	26.88
29.31667	26.88
29.33333	26.88
29.35000	26.88
29.36667	26.89
29.38333	26.89
29.40000	26.89
29.41667	26.89
29.43333	26.89
29.45000	26.89
29.46667	26.89
29.48333	26.89
29.50000	26.89
29.51667	26.89
29.53333	26.89
29.55000	26.89
29.56667	26.89
29.58333	26.89
29.60000	26.89
29.61667	26.89
29.63333	26.89
29.65000	26.89
29.66667	26.89
29.68333	26.90
29.70000	26.90
29.71667	26.90
29.73333	26.90
29.75000	26.90
29.76667	26.90
29.78333	26.90
29.80000	26.90
29.81667	26.90
29.83333	26.90
29.85000	26.90
29.86667	26.90
29.88333	26.90
29.90000	26.90
29.91667	26.90
29.93333	26.90
29.95000	26.90
29.96667	26.90
29.98333	26.90
30.00000	26.90
30.01667	26.90
30.03333	26.90
30.05000	26.90
30.06667	26.90
30.08333	26.90
30.10000	26.90
30.11667	26.90
30.13333	26.91
30.15000	26.91
30.16667	26.91
30.18333	26.91
30.20000	26.91
30.21667	26.91
30.23333	26.91
30.25000	26.91
30.26667	26.91
30.28333	26.91
30.30000	26.92
30.31667	26.92
30.33333	26.92
30.35000	26.92
30.36667	26.92
30.38333	26.92
30.40000	26.92
30.41667	26.92
30.43333	26.92
30.45000	26.93
30.46667	26.93
30.48333	26.93
30.50000	26.93
30.51667	26.93
30.53333	26.93
30.55000	26.93
30.56667	26.93
30.58333	26.93
30.60000	26.93
30.61667	26.93
30.63333	26.93
30.65000	26.93
30.66667	26.93
30.68333	26.93
30.70000	26.93
30.71667	26.93
30.73333	26.93
30.75000	26.93
30.76667	26.92
30.78333	26.92
30.80000	26.92
30.81667	26.92
30.83333	26.92
30.85000	26.92
30.86667	26.92
30.88333	26.92
30.90000	26.92
30.91667	26.92
30.93333	26.92
30.95000	26.92
30.96667	26.92
30.98333	26.92
31.00000	26.92
31.01667	26.92
31.03333	26.92
31.05000	26.92
31.06667	26.93
31.08333	26.93
31.10000	26.93
31.11667	26.93
31.13333	26.93
31.15000	26.93
31.16667	26.93
31.18333	26.93
31.20000	26.93
31.21667	26.93
31.23333	26.93
31.25000	26.93
31.26667	26.93
31.28333	26.93
31.30000	26.93
31.31667	26.93
31.33333	26.93
31.35000	26.93
31.36667	26.93
31.38333	26.94
31.40000	26.94
31.41667	26.94
31.43333	26.94
31.45000	26.94
31.46667	26.94
31.48333	26.94
31.50000	26.94
31.51667	26.94
31.53333	26.94
31.55000	26.94
31.56667	26.94
31.58333	26.94
31.60000	26.94
31.61667	26.94
31.63333	26.94
31.65000	26.94
31.66667	26.94
31.68333	26.94
31.70000	26.95
31.71667	26.95
31.73333	26.95
31.75000	26.95
31.76667	26.95
31.78333	26.95
31.80000	26.95
31.81667	26.95
31.83333	26.95
31.85000	26.95
31.86667	26.95
31.88333	26.95
31.90000	26.95
31.91667	26.95
31.93333	26.95
31.95000	26.95
31.96667	26.95
31.98333	26.95
32.00000	26.95
32.01667	26.95
32.03333	26.95
32.05000	26.95
32.06667	26.95
32.08333	26.95
32.10000	26.95
32.11667	26.95
32.13333	26.95
32.15000	26.95
32.16667	26.95
32.18333	26.95
32.20000	26.95
32.21667	26.95
32.23333	26.95
32.25000	26.95
32.26667	26.95
32.28333	26.95
32.30000	26.95
32.31667	26.96
32.33333	26.96
32.35000	26.96
32.36667	26.96
32.38333	26.96
32.40000	26.96
32.41667	26.96
32.43333	26.96
32.45000	26.96
32.46667	26.96
32.48333	26.98
32.50000	26.98
32.51667	26.98
32.53333	26.98
32.55000	26.98
32.56667	26.98
32.58333	26.98
32.60000	26.98
32.61667	26.98
32.63333	26.98
32.65000	26.98
32.66667	26.98
32.68333	26.98
32.70000	26.98
32.71667	26.98
32.73333	26.98
32.75000	26.98
32.76667	26.98
32.78333	26.98
32.80000	26.98
32.81667	26.98
32.83333	26.98
32.85000	26.98
32.86667	26.98
32.88333	26.98
32.90000	26.98
32.91667	26.98
32.93333	26.98
32.95000	26.98
32.96667	26.98
32.98333	26.98
33.00000	26.98
33.01667	26.98
33.03333	26.98
33.05000	26.98
33.06667	26.98
33.08333	26.98
33.10000	26.98
33.11667	27.01
33.13333	27.01
33.15000	27.01
33.16667	27.01
33.18333	27.01
33.20000	27.01
33.21667	27.01
33.23333	27.01
33.25000	27.01
33.26667	27.02
33.28333	27.02
33.30000	27.02
33.31667	27.02
33.33333	27.02
33.35000	27.02
33.36667	27.02
33.38333	27.02
33.40000	27.02
33.41667	27.02
33.43333	27.02
33.45000	27.02
33.46667	27.02
33.48333	27.02
33.50000	27.02
33.51667	27.02
33.53333	27.02
33.55000	27.02
33.56667	27.02
33.58333	27.02
33.60000	27.03
33.61667	27.03
33.63333	27.03
33.65000	27.03
33.66667	27.03
33.68333	27.03
33.70000	27.03
33.71667	27.03
33.73333	27.03
33.75000	27.04
33.76667	27.04
33.78333	27.04
33.80000	27.04
33.81667	27.04
33.83333	27.04
33.85000	27.04
33.86667	27.04
33.88333	27.04
33.90000	27.04
33.91667	27.04
33.93333	27.04
33.95000	27.04
33.96667	27.04
33.98333	27.04
34.00000	27.04
34.01667	27.04
34.03333	27.04
34.05000	27.04
34.06667	27.05
34.08333	27.05
34.10000	27.05
34.11667	27.05
34.13333	27.05
34.15000	27.05
34.16667	27.05
34.18333	27.05
34.20000	27.05
34.21667	27.06
34.23333	27.06
34.25000	27.06
34.26667	27.06
34.28333	27.06
34.30000	27.06
34.31667	27.06
34.33333	27.06
34.35000	27.06
34.36667	27.06
34.38333	27.08
34.40000	27.08
34.41667	27.08
34.43333	27.08
34.45000	27.08
34.46667	27.08
34.48333	27.08
34.50000	27.08
34.51667	27.08
34.53333	27.09
34.55000	27.09
34.56667	27.09
34.58333	27.09
34.60000	27.09
34.61667	27.09
34.63333	27.09
34.65000	27.09
34.66667	27.09
34.68333	27.09
34.70000	27.09
34.71667	27.09
34.73333	27.09
34.75000	27.09
34.76667	27.09
34.78333	27.09
34.80000	27.09
34.81667	27.09
34.83333	27.09
34.85000	27.09
34.86667	27.09
34.88333	27.09
34.90000	27.09
34.91667	27.09
34.93333	27.09
34.95000	27.09
34.96667	27.09
34.98333	27.09
35.00000	27.10
35.01667	27.10
35.03333	27.10
35.05000	27.10
35.06667	27.10
35.08333	27.10
35.10000	27.10
35.11667	27.10
35.13333	27.10
35.15000	27.10
35.16667	27.11
35.18333	27.11
35.20000	27.11
35.21667	27.11
35.23333	27.11
35.25000	27.11
35.26667	27.11
35.28333	27.11
35.30000	27.11
35.31667	27.11
35.33333	27.11
35.35000	27.11
35.36667	27.11
35.38333	27.11
35.40000	27.11
35.41667	27.11
35.43333	27.11
35.45000	27.11
35.46667	27.11
35.48333	27.11
35.50000	27.12
35.51667	27.12
35.53333	27.12
35.55000	27.12
35.56667	27.12
35.58333	27.12
35.60000	27.12
35.61667	27.12
35.63333	27.12
35.65000	27.13
35.66667	27.13
35.68333	27.13
35.70000	27.13
35.71667	27.13
35.73333	27.13
35.75000	27.13
35.76667	27.13
35.78333	27.13
35.80000	27.13
35.81667	27.13
35.83333	27.13
35.85000	27.13
35.86667	27.13
35.88333	27.13
35.90000	27.13
35.91667	27.13
35.93333	27.13
35.95000	27.13
35.96667	27.13
35.98333	27.13
36.00000	27.13
36.01667	27.13
36.03333	27.13
36.05000	27.13
36.06667	27.13
36.08333	27.13
36.10000	27.13
36.11667	27.13
36.13333	27.13
36.15000	27.13
36.16667	27.13
36.18333	27.13
36.20000	27.13
36.21667	27.13
36.23333	27.13
36.25000	27.13
36.26667	27.13
36.28333	27.13
36.30000	27.13
36.31667	27.13
36.33333	27.13
36.35000	27.13
36.36667	27.13
36.38333	27.13
36.40000	27.13
36.41667	27.13
36.43333	27.14
36.45000	27.14
36.46667	27.14
36.48333	27.14
36.50000	27.14
36.51667	27.14
36.53333	27.14
36.55000	27.14
36.56667	27.14
36.58333	27.14
36.60000	27.14
36.61667	27.14
36.63333	27.14
36.65000	27.14
36.66667	27.14
36.68333	27.14
36.70000	27.14
36.71667	27.14
36.73333	27.14
36.75000	27.14
36.76667	27.14
36.78333	27.14
36.80000	27.14
36.81667	27.14
36.83333	27.14
36.85000	27.14
36.86667	27.14
36.88333	27.14
36.90000	27.14
36.91667	27.14
36.93333	27.14
36.95000	27.14
36.96667	27.16
36.98333	27.16
37.00000	27.16
37.01667	27.16
37.03333	27.16
37.05000	27.16
37.06667	27.16
37.08333	27.16
37.10000	27.16
37.11667	27.16
37.13333	27.16
37.15000	27.16
37.16667	27.16
37.18333	27.16
37.20000	27.16
37.21667	27.16
37.23333	27.16
37.25000	27.16
37.26667	27.16
37.28333	27.16
37.30000	27.16
37.31667	27.16
37.33333	27.16
37.35000	27.16
37.36667	27.16
37.38333	27.16
37.40000	27.16
37.41667	27.16
37.43333	27.16
37.45000	27.16
37.46667	27.16
37.48333	27.17
37.50000	27.17
37.51667	27.17
37.53333	27.17
37.55000	27.17
37.56667	27.17
37.58333	27.17
37.60000	27.17
37.61667	27.17
37.63333	27.17
37.65000	27.17
37.66667	27.17
37.68333	27.17
37.70000	27.17
37.71667	27.17
37.73333	27.17
37.75000	27.17
37.76667	27.17
37.78333	27.17
37.80000	27.17
37.81667	27.17
37.83333	27.17
37.85000	27.17
37.86667	27.18
37.88333	27.18
37.90000	27.18
37.91667	27.18
37.93333	27.18
37.95000	27.18
37.96667	27.18
37.98333	27.18
38.00000	27.18
38.01667	27.18
38.03333	27.18
38.05000	27.19
38.06667	27.19
38.08333	27.19
38.10000	27.19
38.11667	27.19
38.13333	27.19
38.15000	27.19
38.16667	27.20
38.18333	27.20
38.20000	27.20
38.21667	27.20
38.23333	27.20
38.25000	27.20
38.26667	27.20
38.28333	27.21
38.30000	27.21
38.31667	27.21
38.33333	27.21
38.35000	27.21
38.36667	27.21
38.38333	27.21
38.40000	27.21
38.41667	27.21
38.43333	27.21
38.45000	27.21
38.46667	27.21
38.48333	27.21
38.50000	27.21
38.51667	27.21
38.53333	27.21
38.55000	27.21
38.56667	27.21
38.58333	27.21
38.60000	27.21
38.61667	27.21
38.63333	27.21
38.65000	27.21
38.66667	27.21
38.68333	27.21
38.70000	27.21
38.71667	27.21
38.73333	27.21
38.75000	27.22
38.76667	27.22
38.78333	27.22
38.80000	27.22
38.81667	27.22
38.83333	27.22
38.85000	27.22
38.86667	27.22
38.88333	27.22
38.90000	27.22
38.91667	27.22
38.93333	27.22
38.95000	27.22
38.96667	27.22
38.98333	27.22
39.00000	27.22
39.01667	27.22
39.03333	27.22
39.05000	27.22
39.06667	27.22
39.08333	27.22
39.10000	27.21
39.11667	27.21
39.13333	27.21
39.15000	27.21
39.16667	27.21
39.18333	27.21
39.20000	27.21
39.21667	27.21
39.23333	27.22
39.25000	27.22
39.26667	27.22
39.28333	27.22
39.30000	27.22
39.31667	27.22
39.33333	27.22
39.35000	27.22
39.36667	27.22
39.38333	27.22
39.40000	27.22
39.41667	27.22
39.43333	27.22
39.45000	27.22
39.46667	27.22
39.48333	27.22
39.50000	27.22
39.51667	27.22
39.53333	27.21
39.55000	27.21
39.56667	27.21
39.58333	27.21
39.60000	27.21
39.61667	27.21
39.63333	27.21
39.65000	27.21
39.66667	27.21
39.68333	27.22
39.70000	27.22
39.71667	27.22
39.73333	27.22
39.75000	27.22
39.76667	27.22
39.78333	27.22
39.80000	27.22
39.81667	27.22
39.83333	27.23
39.85000	27.23
39.86667	27.23
39.88333	27.23
39.90000	27.23
39.91667	27.23
39.93333	27.23
39.95000	27.23
39.96667	27.23
39.98333	27.23
40.00000	27.23
40.01667	27.23
40.03333	27.24
40.05000	27.24
40.06667	27.24
40.08333	27.24
40.10000	27.24
40.11667	27.24
40.13333	27.24
40.15000	27.24
40.16667	27.24
40.18333	27.25
40.20000	27.25
40.21667	27.25
40.23333	27.25
40.25000	27.25
40.26667	27.25
40.28333	27.25
40.30000	27.25
40.31667	27.25
40.33333	27.25
40.35000	27.25
40.36667	27.25
40.38333	27.25
40.40000	27.25
40.41667	27.25
40.43333	27.25
40.45000	27.25
40.46667	27.25
40.48333	27.25
40.50000	27.26
40.51667	27.26
40.53333	27.26
40.55000	27.26
40.56667	27.26
40.58333	27.26
40.60000	27.26
40.61667	27.26
40.63333	27.26
40.65000	27.26
40.66667	27.26
40.68333	27.26
40.70000	27.26
40.71667	27.26
40.73333	27.26
40.75000	27.26
40.76667	27.26
40.78333	27.26
40.80000	27.26
40.81667	27.27
40.83333	27.27
40.85000	27.27
40.86667	27.27
40.88333	27.27
40.90000	27.27
40.91667	27.27
40.93333	27.27
40.95000	27.27
40.96667	27.27
40.98333	27.27
41.00000	27.27
41.01667	27.28
41.03333	27.28
41.05000	27.28
41.06667	27.28
41.08333	27.28
41.10000	27.28
41.11667	27.28
41.13333	27.28
41.15000	27.28
41.16667	27.28
41.18333	27.29
41.20000	27.29
41.21667	27.29
41.23333	27.29
41.25000	27.29
41.26667	27.29
41.28333	27.29
41.30000	27.29
41.31667	27.29
41.33333	27.29
41.35000	27.29
41.36667	27.29
41.38333	27.29
41.40000	27.29
41.41667	27.29
41.43333	27.29
41.45000	27.29
41.46667	27.29
41.48333	27.29
41.50000	27.29
41.51667	27.29
41.53333	27.29
41.55000	27.29
41.56667	27.29
41.58333	27.29
41.60000	27.29
41.61667	27.29
41.63333	27.29
41.65000	27.29
41.66667	27.29
41.68333	27.29
41.70000	27.29
41.71667	27.29
41.73333	27.29
41.75000	27.29
41.76667	27.29
41.78333	27.29
41.80000	27.30
41.81667	27.30
41.83333	27.30
41.85000	27.30
41.86667	27.30
41.88333	27.30
41.90000	27.30
41.91667	27.30
41.93333	27.30
41.95000	27.30
41.96667	27.30
41.98333	27.30
42.00000	27.30
42.01667	27.30
42.03333	27.30
42.05000	27.30
42.06667	27.30
42.08333	27.30
42.10000	27.30
42.11667	27.30
42.13333	27.30
42.15000	27.30
42.16667	27.30
42.18333	27.31
42.20000	27.31
42.21667	27.31
42.23333	27.31
42.25000	27.31
42.26667	27.31
42.28333	27.31
42.30000	27.31
42.31667	27.31
42.33333	27.31
42.35000	27.31
42.36667	27.31
42.38333	27.31
42.40000	27.31
42.41667	27.31
42.43333	27.31
42.45000	27.31
42.46667	27.31
42.48333	27.31
42.50000	27.31
42.51667	27.31
42.53333	27.31
42.55000	27.31
42.56667	27.31
42.58333	27.31
42.60000	27.31
42.61667	27.31
42.63333	27.31
42.65000	27.31
42.66667	27.31
42.68333	27.31
42.70000	27.31
42.71667	27.31
42.73333	27.31
42.75000	27.31
42.76667	27.31
42.78333	27.31
42.80000	27.31
42.81667	27.31
42.83333	27.31
42.85000	27.31
42.86667	27.31
42.88333	27.31
42.90000	27.31
42.91667	27.31
42.93333	27.31
42.95000	27.31
42.96667	27.31
42.98333	27.31
43.00000	27.31
43.01667	27.31
43.03333	27.31
43.05000	27.32
43.06667	27.32
43.08333	27.32
43.10000	27.32
43.11667	27.32
43.13333	27.32
43.15000	27.32
43.16667	27.32
43.18333	27.32
43.20000	27.32
43.21667	27.32
43.23333	27.32
43.25000	27.32
43.26667	27.32
43.28333	27.32
43.30000	27.32
43.31667	27.32
43.33333	27.32
43.35000	27.32
43.36667	27.32
43.38333	27.32
43.40000	27.32
43.41667	27.32
43.43333	27.32
43.45000	27.32
43.46667	27.32
43.48333	27.32
43.50000	27.32
43.51667	27.32
43.53333	27.32
43.55000	27.32
43.56667	27.32
43.58333	27.32
43.60000	27.32
43.61667	27.32
43.63333	27.32
43.65000	27.32
43.66667	27.34
43.68333	27.34
43.70000	27.34
43.71667	27.34
43.73333	27.34
43.75000	27.34
43.76667	27.34
43.78333	27.34
43.80000	27.34
43.81667	27.34
43.83333	27.34
43.85000	27.34
43.86667	27.34
43.88333	27.35
43.90000	27.35
43.91667	27.35
43.93333	27.35
43.95000	27.35
43.96667	27.35
43.98333	27.35
44.00000	27.35
44.01667	27.35
44.03333	27.35
44.05000	27.35
44.06667	27.35
44.08333	27.35
44.10000	27.35
44.11667	27.35
44.13333	27.35
44.15000	27.35
44.16667	27.35
44.18333	27.35
44.20000	27.35
44.21667	27.35
44.23333	27.36
44.25000	27.36
44.26667	27.36
44.28333	27.36
44.30000	27.36
44.31667	27.36
44.33333	27.36
44.35000	27.36
44.36667	27.36
44.38333	27.36
44.40000	27.36
44.41667	27.36
44.43333	27.36
44.45000	27.36
44.46667	27.36
44.48333	27.36
44.50000	27.36
44.51667	27.36
44.53333	27.36
44.55000	27.36
44.56667	27.36
44.58333	27.36
44.60000	27.36
44.61667	27.36
44.63333	27.36
44.65000	27.36
44.66667	27.36
44.68333	27.36
44.70000	27.36
44.71667	27.36
44.73333	27.36
44.75000	27.36
44.76667	27.36
44.78333	27.36
44.80000	27.36
44.81667	27.36
44.83333	27.36
44.85000	27.36
44.86667	27.36
44.88333	27.36
44.90000	27.36
44.91667	27.36
44.93333	27.36
44.95000	27.36
44.96667	27.36
44.98333	27.36
45.00000	27.36
45.01667	27.36
45.03333	27.36
45.05000	27.36
45.06667	27.36
45.08333	27.36
45.10000	27.36
45.11667	27.36
45.13333	27.36
45.15000	27.36
45.16667	27.36
45.18333	27.36
45.20000	27.36
45.21667	27.36
45.23333	27.36
45.25000	27.37
45.26667	27.37
45.28333	27.37
45.30000	27.37
45.31667	27.37
45.33333	27.37
45.35000	27.37
45.36667	27.37
45.38333	27.37
45.40000	27.37
45.41667	27.37
45.43333	27.37
45.45000	27.37
45.46667	27.37
45.48333	27.37
45.50000	27.37
45.51667	27.37
45.53333	27.37
45.55000	27.37
45.56667	27.38
45.58333	27.38
45.60000	27.38
45.61667	27.38
45.63333	27.38
45.65000	27.38
45.66667	27.38
45.68333	27.38
45.70000	27.38
45.71667	27.38
45.73333	27.38
45.75000	27.38
45.76667	27.38
45.78333	27.38
45.80000	27.38
45.81667	27.38
45.83333	27.38
45.85000	27.38
45.86667	27.38
45.88333	27.38
45.90000	27.38
45.91667	27.38
45.93333	27.38
45.95000	27.38
45.96667	27.39
45.98333	27.39
46.00000	27.39
46.01667	27.39
46.03333	27.39
46.05000	27.39
46.06667	27.39
46.08333	27.39
46.10000	27.39
46.11667	27.39
46.13333	27.39
46.15000	27.39
46.16667	27.39
46.18333	27.39
46.20000	27.39
46.21667	27.39
46.23333	27.39
46.25000	27.39
46.26667	27.39
46.28333	27.40
46.30000	27.40
46.31667	27.40
46.33333	27.40
46.35000	27.40
46.36667	27.40
46.38333	27.40
46.40000	27.40
46.41667	27.40
46.43333	27.40
46.45000	27.40
46.46667	27.40
46.48333	27.40
46.50000	27.40
46.51667	27.40
46.53333	27.40
46.55000	27.40
46.56667	27.40
46.58333	27.40
46.60000	27.41
46.61667	27.41
46.63333	27.41
46.65000	27.41
46.66667	27.41
46.68333	27.41
46.70000	27.41
46.71667	27.41
46.73333	27.41
46.75000	27.41
46.76667	27.41
46.78333	27.41
46.80000	27.42
46.81667	27.42
46.83333	27.42
46.85000	27.42
46.86667	27.42
46.88333	27.42
46.90000	27.42
46.91667	27.42
46.93333	27.42
46.95000	27.42
46.96667	27.42
46.98333	27.42
47.00000	27.43
47.01667	27.43
47.03333	27.43
47.05000	27.43
47.06667	27.43
47.08333	27.43
47.10000	27.43
47.11667	27.43
47.13333	27.43
47.15000	27.44
47.16667	27.44
47.18333	27.44
47.20000	27.44
47.21667	27.44
47.23333	27.44
47.25000	27.44
47.26667	27.44
47.28333	27.44
47.30000	27.44
47.31667	27.44
47.33333	27.44
47.35000	27.44
47.36667	27.44
47.38333	27.44
47.40000	27.44
47.41667	27.44
47.43333	27.44
47.45000	27.45
47.46667	27.45
47.48333	27.45
47.50000	27.45
47.51667	27.45
47.53333	27.45
47.55000	27.45
47.56667	27.45
47.58333	27.45
47.60000	27.45
47.61667	27.45
47.63333	27.45
47.65000	27.45
47.66667	27.45
47.68333	27.45
47.70000	27.45
47.71667	27.45
47.73333	27.45
47.75000	27.45
47.76667	27.45
47.78333	27.45
47.80000	27.45
47.81667	27.45
47.83333	27.45
47.85000	27.45
47.86667	27.45
47.88333	27.45
47.90000	27.45
47.91667	27.45
47.93333	27.45
47.95000	27.45
47.96667	27.45
47.98333	27.45
48.00000	27.45

[LC Status Trace(Sample Cooler Temp.)]
Interval(msec)	1000
# of Points	2881
Start Time(min)	0.000
End Time(min)	48.000
Intensity Units	C
Intensity Multiplier	1
R.Time (min)	Intensity
0.00000	9.93
0.01667	9.93
0.03333	9.93
0.05000	9.93
0.06667	9.93
0.08333	9.93
0.10000	9.95
0.11667	9.95
0.13333	9.95
0.15000	9.95
0.16667	9.95
0.18333	9.95
0.20000	9.95
0.21667	9.95
0.23333	9.95
0.25000	9.95
0.26667	9.95
0.28333	9.95
0.30000	9.95
0.31667	9.95
0.33333	9.95
0.35000	9.95
0.36667	9.95
0.38333	9.95
0.40000	9.95
0.41667	9.95
0.43333	9.95
0.45000	9.95
0.46667	9.95
0.48333	9.95
0.50000	9.95
0.51667	9.96
0.53333	9.96
0.55000	9.96
0.56667	9.96
0.58333	9.96
0.60000	9.96
0.61667	9.96
0.63333	9.96
0.65000	9.96
0.66667	9.96
0.68333	9.96
0.70000	9.96
0.71667	9.96
0.73333	9.96
0.75000	9.96
0.76667	9.96
0.78333	9.96
0.80000	9.96
0.81667	9.96
0.83333	9.96
0.85000	9.97
0.86667	9.97
0.88333	9.97
0.90000	9.97
0.91667	9.97
0.93333	9.97
0.95000	9.97
0.96667	9.97
0.98333	9.97
1.00000	9.97
1.01667	9.99
1.03333	9.99
1.05000	9.99
1.06667	9.99
1.08333	9.99
1.10000	9.99
1.11667	9.99
1.13333	9.99
1.15000	9.99
1.16667	9.99
1.18333	9.99
